feature,bin_idx,bin_low,bin_high,trades,win_rate,pf,mean_pnl_rel,symbol,profile,share
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,13,0.46153846153846156,0.5192969589059553,-0.0009124166909087263,GAZP,,0.0005628436593496991
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,5,0.6,1.264014478647716,0.00020645313820815417,GMKN,range_v0_aggressive,0.00021647833051911504
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,5,0.6,1.264014478647716,0.00020645313820815417,GMKN,range_v0_baseline,0.00021647833051911504
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,5,0.6,1.264014478647716,0.00020645313820815417,GMKN,range_v0_conservative,0.00021647833051911504
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,5,0.6,1.264014478647716,0.00020645313820815417,GMKN,range_v2_aggressive,0.00021647833051911504
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,5,0.6,1.264014478647716,0.00020645313820815417,GMKN,range_v2_balanced,0.00021647833051911504
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,5,0.6,1.264014478647716,0.00020645313820815417,GMKN,range_v2_conservative,0.00021647833051911504
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,5,0.6,1.264014478647716,0.00020645313820815417,GMKN,,0.00021647833051911504
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.35714285714285715,0.5584095583699037,-0.0008642960014681572,LKOH,range_v0_aggressive,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.35714285714285715,0.5584095583699037,-0.0008642960014681572,LKOH,range_v0_baseline,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.35714285714285715,0.5584095583699037,-0.0008642960014681572,LKOH,range_v0_conservative,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.35714285714285715,0.5584095583699037,-0.0008642960014681572,LKOH,range_v2_aggressive,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.35714285714285715,0.5584095583699037,-0.0008642960014681572,LKOH,range_v2_balanced,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.35714285714285715,0.5584095583699037,-0.0008642960014681572,LKOH,range_v2_conservative,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,14,0.35714285714285715,0.5584095583699037,-0.0008642960014681572,LKOH,,0.0006061393254535221
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,13,0.6153846153846154,1.329266429044798,0.00025708117066800006,MGNT,range_v0_aggressive,0.0005628436593496991
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,13,0.6153846153846154,1.329266429044798,0.00025708117066800006,MGNT,range_v0_baseline,0.0005628436593496991
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,13,0.6153846153846154,1.329266429044798,0.00025708117066800006,MGNT,range_v0_conservative,0.0005628436593496991
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,13,0.6153846153846154,1.329266429044798,0.00025708117066800006,MGNT,range_v2_aggressive,0.0005628436593496991
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,13,0.6153846153846154,1.329266429044798,0.00025708117066800006,MGNT,range_v2_balanced,0.0005628436593496991
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,13,0.6153846153846154,1.329266429044798,0.00025708117066800006,MGNT,range_v2_conservative,0.0005628436593496991
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,13,0.6153846153846154,1.329266429044798,0.00025708117066800006,MGNT,,0.0005628436593496991
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,15,0.4,0.8811539988951654,-0.0001781754421851533,MTSS,range_v0_aggressive,0.0006494349915573451
dist_from_ma,0,-0.2596822987456136,-0.057195197321045,15,0.4,0.8811539988951654,-0.0001781754421851533,MTSS,range_v0_baseline,0.0006494349915573451
