symbol,interval,trade_id,trade_uid,dt,entry_dt,exit_dt,direction,entry_price,exit_price,qty,trade_pnl_abs,trade_pnl_rel,trade_bars_in_trade,trade_exit_reason,bars_held,time_since_entry_min,pnl_abs,pnl_rel,mae_abs,mfe_abs,mae_rel,mfe_rel,y_exit,begin,open,high,low,close,volume,v3_signal,v3_L,v3_U,v3_M,v3_segment_quality,v3_breakout,ma_close,std_close,band_lower,band_upper,dist_from_ma,band_pos,ret_1,ret_3,ret_6,ret_mean_20,ret_vol_20,atr_14,atr_14_pct,bar_range,bar_range_pct,bar_body,bar_body_pct,hour,day_of_week,z_ma,band_width_pct,edge_proximity,range_vs_atr,body_vs_range
NLMK,30min,18,NLMK:18,2022-05-12 15:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,11,330.0,-3284.7199557876083,-0.004666414428048991,-5859.230191404947,2041.8529454894785,-0.008323874385168505,0.0029007441039221814,1,2022-05-12 15:30:00+00:00,158.16,158.24,157.82,157.84,26760,1.0,157.6,159.58,158.59,ROLLING,False,158.4499376856855,0.6919173092598854,157.41206172179568,159.48781364957534,-0.003849403127538188,0.20616060738147493,-0.0021494499936780542,-0.005168284381696697,-0.0010126582278481289,-0.00044519650710430627,0.004278011830468744,,,0.4200000000000159,0.0026609224531171814,0.3199999999999932,0.002027369488089161,15,3,-0.005563386080998221,0.013100364431176348,0.20616060738147493,,0.7619047619047168
NLMK,30min,18,NLMK:18,2022-05-12 16:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,12,360.0,-5770.4539763836165,-0.008197755076302254,-5859.230191404947,2041.8529454894785,-0.008323874385168505,0.0029007441039221814,1,2022-05-12 16:00:00+00:00,157.84,157.98,157.28,157.28,46740,0.0,157.6,159.48,158.54,ROLLING,True,158.33851504895355,0.7465282353362236,157.21872269594922,159.45830740195788,-0.006685139421866442,0.02736101201547466,-0.003547896604156109,-0.0064434617814277395,-0.009072580645161255,-0.000497262348717048,0.004310632809214074,0.9728571428571452,0.006185510826914708,0.6999999999999886,0.004450661241098605,0.5600000000000023,0.0035605289928789564,16,3,-0.008954971969486953,0.014144282617000948,0.02736101201547466,0.7195301027900013,0.8000000000000163
NLMK,30min,18,NLMK:18,2022-05-12 16:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,13,390.0,-9232.72636221376,-0.013116408122083568,-9232.72636221376,2041.8529454894785,-0.013116408122083568,0.0029007441039221814,1,2022-05-12 16:30:00+00:00,157.28,157.4,156.22,156.5,132390,0.0,157.44,159.44,158.44,ROLLING,True,158.16341837762465,0.9004533520116039,156.81273834960726,159.51409840564205,-0.010517086660665998,-0.11577070183910017,-0.004959308240081395,-0.010620811733468294,-0.01137081490840186,-0.0006698414056513835,0.004420899485779683,1.05714285714286,0.006754906435417636,1.1800000000000068,0.0075399361022364655,0.7800000000000011,0.004984025559105439,16,3,-0.01167976846015502,0.017079550276190462,-0.11577070183910017,1.1162162162162197,0.6610169491525395
NLMK,30min,18,NLMK:18,2022-05-12 17:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,14,420.0,-11008.250662639499,-0.015638794299407354,-11008.250662639499,2041.8529454894785,-0.015638794299407354,0.0029007441039221814,1,2022-05-12 17:00:00+00:00,156.5,156.6,155.82,156.1,41480,0.0,157.28,159.44,158.36,ROLLING,True,157.96690234166041,1.0581971313773768,156.37960664459436,159.55419803872647,-0.011818313292126034,-0.08807641988546605,-0.002555910543130979,-0.011023821591485072,-0.016135131728223895,-0.0006088864609317568,0.004384083479705165,1.0200000000000042,0.006534272901985934,0.7800000000000011,0.004996796925048053,0.4000000000000057,0.0025624599615631373,17,3,-0.011168347505103336,0.020096560400139445,-0.08807641988546605,0.7647058823529391,0.5128205128205194
NLMK,30min,18,NLMK:18,2022-05-12 17:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,15,450.0,-9587.831222298959,-0.013620885357548398,-11008.250662639499,2041.8529454894785,-0.015638794299407354,0.0029007441039221814,1,2022-05-12 17:30:00+00:00,156.1,156.6,155.5,156.42,81000,0.0,157.16,159.44,158.3,ROLLING,True,157.8195783091213,1.1091343691752704,156.1558767553584,159.48327986288422,-0.008868217265033932,0.07937819257432202,0.002049967969250499,-0.005467955239064182,-0.011876184459886474,-0.00048112596824161915,0.004424310121638886,1.007142857142861,0.0064387089703545645,1.0999999999999943,0.007032348804500667,0.3199999999999932,0.0020457741976728882,17,3,-0.007995620288665435,0.02108358888786551,0.07937819257432202,1.092198581560274,0.2909090909090862
NLMK,30min,18,NLMK:18,2022-05-12 18:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,16,480.0,-10830.698232596962,-0.015386555681675029,-11008.250662639499,2041.8529454894785,-0.015638794299407354,0.0029007441039221814,1,2022-05-12 18:00:00+00:00,156.4,156.76,155.78,156.14,39690,0.0,157.1,159.44,158.26999999999998,ROLLING,True,157.65961847015737,1.1699960001135945,155.90462446998697,159.41461247032777,-0.009638602991069802,0.06705878481355565,-0.001790052422963817,-0.0023003194888179257,-0.012896699962068658,-0.0005137601450577068,0.004431806183430012,1.020000000000002,0.006532598949660575,0.9799999999999898,0.006276418598693415,0.2600000000000193,0.0016651722812861492,18,3,-0.008238150378406417,0.022263075570014692,0.06705878481355565,0.9607843137254782,0.2653061224490021
NLMK,30min,18,NLMK:18,2022-05-12 18:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,17,510.0,-11452.131737745902,-0.016269390843738255,-11452.131737745902,2041.8529454894785,-0.016269390843738255,0.0029007441039221814,0,2022-05-12 18:30:00+00:00,156.26,156.4,156.0,156.0,39920,0.0,,,,,True,157.50155956823764,1.219977978437678,155.67159260058114,159.33152653589414,-0.00953361714229304,0.08973041733081949,-0.0008966312283846811,-0.0006406149903906977,-0.011657374556512945,-0.0008812131639668097,0.004117329087334904,0.8100000000000023,0.005192307692307707,0.4000000000000057,0.0025641025641026005,0.2599999999999909,0.0016666666666666084,18,3,-0.007814581337363099,0.023237445682100295,0.08973041733081949,0.4938271604938328,0.649999999999968
NLMK,30min,18,NLMK:18,2022-05-12 19:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,18,540.0,,,,,,,0,2022-05-12 19:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,19,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-12 19:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,19,570.0,,,,,,,0,2022-05-12 19:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,19,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-12 20:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,20,600.0,,,,,,,0,2022-05-12 20:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,20,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-12 20:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,21,630.0,,,,,,,0,2022-05-12 20:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,20,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-12 21:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,22,660.0,,,,,,,0,2022-05-12 21:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,21,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-12 21:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,23,690.0,,,,,,,0,2022-05-12 21:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,21,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-12 22:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,24,720.0,,,,,,,0,2022-05-12 22:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,22,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-12 22:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,25,750.0,,,,,,,0,2022-05-12 22:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,22,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-12 23:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,26,780.0,,,,,,,0,2022-05-12 23:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,23,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-12 23:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,27,810.0,,,,,,,0,2022-05-12 23:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,23,3,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 00:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,28,840.0,,,,,,,0,2022-05-13 00:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,0,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 00:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,29,870.0,,,,,,,0,2022-05-13 00:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,0,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 01:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,30,900.0,,,,,,,0,2022-05-13 01:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,1,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 01:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,31,930.0,,,,,,,0,2022-05-13 01:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,1,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 02:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,32,960.0,,,,,,,0,2022-05-13 02:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,2,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 02:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,33,990.0,,,,,,,0,2022-05-13 02:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,2,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 03:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,34,1020.0,,,,,,,0,2022-05-13 03:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,3,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 03:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,35,1050.0,,,,,,,0,2022-05-13 03:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,3,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 04:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,36,1080.0,,,,,,,0,2022-05-13 04:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,4,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 04:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,37,1110.0,,,,,,,0,2022-05-13 04:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,4,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 05:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,38,1140.0,,,,,,,0,2022-05-13 05:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,5,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 05:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,39,1170.0,,,,,,,0,2022-05-13 05:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,5,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 06:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,40,1200.0,,,,,,,0,2022-05-13 06:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,6,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 06:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,41,1230.0,,,,,,,0,2022-05-13 06:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,6,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 07:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,42,1260.0,,,,,,,0,2022-05-13 07:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,7,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 07:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,43,1290.0,,,,,,,0,2022-05-13 07:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,7,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 08:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,44,1320.0,,,,,,,0,2022-05-13 08:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,8,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 08:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,45,1350.0,,,,,,,0,2022-05-13 08:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,8,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 09:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,46,1380.0,,,,,,,1,2022-05-13 09:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,9,4,,,,,
NLMK,30min,18,NLMK:18,2022-05-13 09:30:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,47,1410.0,-11363.35552272457,-0.016143271534872,-11452.131737745902,2041.8529454894785,-0.016269390843738255,0.0029007441039221814,0,2022-05-13 09:30:00+00:00,156.02,156.02,156.02,156.02,130,0.0,,,,,False,157.36045865697693,1.2432592955019546,155.495569713724,159.22534760022987,-0.00851839571654355,0.14060630478114383,,,,,,,,0.0,0.0,0.0,0.0,9,4,-0.006851664610401586,0.023702128974066154,0.14060630478114383,,
NLMK,30min,18,NLMK:18,2022-05-13 10:00:00,2022-05-12 10:00:00,2022-05-13 10:00:00,1,158.58,155.02,4438.810751064281,-15802.166273788853,-0.0157144658847269,48,,48,1440.0,-15802.166273788851,-0.022449236978181374,-15802.166273788851,2041.8529454894785,-0.022449236978181374,0.0029007441039221814,0,2022-05-13 10:00:00+00:00,156.5,157.44,155.0,155.02,76870,0.0,,,,,True,157.13755783250295,1.3767107647774663,155.07249168533676,159.20262397966914,-0.01347582246861759,-0.012709444055528063,-0.006409434687860482,,,-0.0013085359354434334,0.004229563743476649,,,2.4399999999999977,0.015739904528447927,1.4799999999999898,0.009547155205779832,10,4,-0.009788419480249973,0.026283546411831095,-0.012709444055528063,,0.6065573770491767
NLMK,30min,19,NLMK:19,2022-05-13 15:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022-05-13 15:30:00+00:00,155.6,156.08,155.58,156.02,21180,1.0,155.1,157.98,156.54,ROLLING,False,156.34677975756946,1.0308986751404088,154.80043174485886,157.89312777028007,-0.0020900958630306137,0.39433822306382416,0.002828127008613013,-0.0012802458071948797,-0.0016636805733298843,-0.0007275007500136876,0.0029116039909926244,,,0.5,0.003204717343930265,0.4200000000000159,0.002691962568901525,15,4,-0.0020274503338031176,0.01978100239874936,0.39433822306382416,,0.8400000000000319
NLMK,30min,19,NLMK:19,2022-05-13 16:00:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,1,30.0,-532.8894443113558,-0.0007691321625432928,-532.8894443113558,0.0,-0.0007691321625432928,0.0,0,2022-05-13 16:00:00+00:00,156.02,156.08,155.8,155.9,31500,0.0,155.1,157.44,156.26999999999998,ROLLING,False,156.3042293044676,0.9897691677054009,154.8195755529095,157.78888305602572,-0.0025861699729199314,0.3638641151031426,-0.0007691321625432623,-0.0002565089136846721,-0.002048393291511963,-0.0007280546417795075,0.002911611162989229,0.7042857142857153,0.004517547878676814,0.28000000000000114,0.0017960230917254722,0.12000000000000455,0.0007697241821680856,16,4,-0.0026129021364804626,0.01899697478647403,0.3638641151031426,0.3975659229208935,0.4285714285714431
NLMK,30min,19,NLMK:19,2022-05-13 16:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,2,60.0,-444.07453692621397,-0.0006409434687861987,-532.8894443113558,0.0,-0.0007691321625432928,0.0,0,2022-05-13 16:30:00+00:00,155.92,156.0,155.8,155.92,13790,0.0,155.1,157.4,156.25,ROLLING,False,156.26763603737547,0.9485432744282635,154.84482112573306,157.69045094901787,-0.002224619544973048,0.37783511596241576,0.00012828736369452365,0.002185370870291692,-0.004596527068437162,-0.0006141677739108786,0.0028976003160047733,0.7185714285714287,0.0046085904859634996,0.19999999999998863,0.0012827090815802247,0.0,0.0,16,4,-0.0023453010578921058,0.018209975497448516,0.37783511596241576,0.2783300198806998,0.0
NLMK,30min,19,NLMK:19,2022-05-13 17:00:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,3,90.0,-621.7043516966238,-0.0008973208563005689,-621.7043516966238,0.0,-0.0008973208563005689,0.0,1,2022-05-13 17:00:00+00:00,155.88,155.96,155.7,155.88,20550,0.0,155.1,156.76,155.93,ROLLING,False,156.23071831953018,0.9097661992404467,154.8660690206695,157.59536761839087,-0.0022448742686625982,0.37149873604046296,-0.0002565418163159583,-0.0008973208563005652,-0.00217641787223144,-0.0004496000345188711,0.002814484573679054,0.5628571428571446,0.0036108361743465785,0.2600000000000193,0.0016679497049013302,0.0,0.0,17,4,-0.0024675287678711496,0.01746966683043268,0.37149873604046296,0.4619289340101852,0.0
NLMK,30min,19,NLMK:19,2022-05-13 17:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,4,120.0,1065.7788886225853,0.0015382643250864035,-621.7043516966238,1065.7788886225853,-0.0008973208563005689,0.0015382643250864035,1,2022-05-13 17:30:00+00:00,155.84,156.26,155.7,156.26,56240,0.0,155.1,156.74,155.92000000000002,ROLLING,False,156.2335070510035,0.8654052005303948,154.9353992502079,157.5316148517991,0.00016957277281014083,0.5102044487292403,0.002437772645624836,0.00230917254650409,0.002052071309478043,-7.974599023355955e-05,0.0026731487200176516,0.5314285714285732,0.0034009251979302013,0.5600000000000023,0.003583770638679139,0.4199999999999875,0.0026878279790092637,17,4,0.00019594609866708916,0.016617533911874992,0.4897955512707597,1.0537634408602157,0.7499999999999747
NLMK,30min,19,NLMK:19,2022-05-13 18:00:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,5,150.0,3108.5217584827406,0.004486604281502298,-621.7043516966238,3108.5217584827406,-0.0008973208563005689,0.004486604281502298,0,2022-05-13 18:00:00+00:00,156.26,156.8,156.06,156.72,39940,0.0,155.1,156.64,155.87,ROLLING,False,156.2798397128127,0.8361022757717366,155.0256862991551,157.5339931264703,0.002816487961570451,0.6754810386010178,0.0029438115960578326,0.005130836326321164,0.007327419976860705,0.00019524011672588103,0.0026878569032192925,0.5400000000000021,0.0034456355283307948,0.7400000000000091,0.004721796835120017,0.46000000000000796,0.0029351710056151606,18,4,0.003368592626985479,0.01605009854069849,0.3245189613989822,1.3703703703703816,0.6216216216216248
NLMK,30min,19,NLMK:19,2022-05-13 18:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,6,180.0,-4085.48573972031,-0.0058966799128317895,-4085.48573972031,3108.5217584827406,-0.0058966799128317895,0.004486604281502298,0,2022-05-13 18:30:00+00:00,156.48,156.76,155.1,155.1,80870,1.0,155.1,156.74,155.92000000000002,ROLLING,False,156.16747402587816,0.8710623861403781,154.8608804466676,157.47406760508872,-0.0068354440163467135,0.09150494734440019,-0.010336906584992422,-0.00500384911470364,-0.005896679912831826,-0.00042410361098626506,0.00353241594372334,0.6142857142857159,0.003960578428663546,1.6599999999999966,0.010702772404900043,1.3799999999999955,0.008897485493230144,18,4,-0.00784724966329235,0.016733235744007022,0.09150494734440019,2.702325581395336,0.8313253012048182
NLMK,30min,19,NLMK:19,2022-05-13 19:00:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,7,210.0,,,,,,,0,2022-05-13 19:00:00+00:00,,,,,0,0.0,155.1,156.76,155.93,ROLLING,False,,,,,,,,,,,,,,,,,,19,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-13 19:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,8,240.0,,,,,,,0,2022-05-13 19:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,19,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-13 20:00:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,9,270.0,,,,,,,0,2022-05-13 20:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,20,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-13 20:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,10,300.0,,,,,,,0,2022-05-13 20:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,20,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-13 21:00:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,11,330.0,,,,,,,0,2022-05-13 21:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,21,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-13 21:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,12,360.0,,,,,,,0,2022-05-13 21:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,21,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-13 22:00:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,13,390.0,,,,,,,0,2022-05-13 22:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,22,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-13 22:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,14,420.0,,,,,,,0,2022-05-13 22:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,22,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-13 23:00:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,15,450.0,,,,,,,0,2022-05-13 23:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,23,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-13 23:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,16,480.0,,,,,,,0,2022-05-13 23:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,23,4,,,,,
NLMK,30min,19,NLMK:19,2022-05-14 00:00:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,17,510.0,,,,,,,0,2022-05-14 00:00:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,0,5,,,,,
NLMK,30min,19,NLMK:19,2022-05-14 00:30:00,2022-05-13 15:30:00,2022-05-16 09:30:00,1,156.02,155.88,4440.74536926113,-621.7043516966238,-0.0006281245994103,132,,18,540.0,,,,,,,0,2022-05-14 00:30:00+00:00,,,,,0,0.0,,,,,False,,,,,,,,,,,,,,,,,,0,5,,,,,
