strategy,profile,symbol,ma_len,atr_len,z_entry,total_return,max_drawdown,calmar,volatility_ann,sharpe_ann,pf,trade_count,win_rate,avg_trade,pnl_sum,pnl_mean,pnl_std
meanrev_v2,aggressive,MTSS,48,10,1.8,-0.5893542237691098,-0.5945892133546009,-0.991195619651497,0.010575151518888326,-0.7306491512775375,0.6296232433850959,2663,0.5088246338715734,-221.31213810330863,-589354.2237691109,-221.31213810330863,1587.9357133301432
meanrev_v2,aggressive,MTSS,48,10,2.0,-0.5709170027315335,-0.5784710956752093,-0.986941278483658,0.00999746720877919,-0.7350467843960437,0.6067553319587836,2422,0.509083402146986,-235.72130583465452,-570917.0027315333,-235.72130583465452,1528.8225908909026
meanrev_v2,aggressive,MTSS,48,10,2.2,-0.5296242005042808,-0.5404046334918284,-0.9800511832811466,0.009588988662190611,-0.682991982993745,0.6175868206133628,2229,0.4970838941229251,-237.60619134332924,-529624.2005042809,-237.60619134332924,1598.4295324010045
meanrev_v2,aggressive,MTSS,48,10,2.5,-0.4845084519469508,-0.4923692409999545,-0.9840347682218346,0.007999798110551555,-0.7202779968866896,0.6027119915972782,1887,0.5076841547429782,-256.76123579594696,-484508.4519469519,-256.76123579594696,1455.016272710099
meanrev_v2,aggressive,MTSS,48,14,1.8,-0.5632549557159725,-0.5716080524762966,-0.9853866705968588,0.010549937740334235,-0.6813507163828167,0.6465187985451202,2568,0.5097352024922118,-219.33604194547175,-563254.9557159714,-219.33604194547175,1634.333478245696
meanrev_v2,aggressive,MTSS,48,14,2.0,-0.5742889861779705,-0.5782719680648543,-0.9931122687820879,0.00904850422135169,-0.8207304221149223,0.5940728983734727,2337,0.5079161317928969,-245.73769198886168,-574288.9861779697,-245.73769198886168,1367.9056439567757
meanrev_v2,aggressive,MTSS,48,14,2.2,-0.5266478768334601,-0.5337604282566306,-0.9866746370719135,0.008580169275959476,-0.7579067346240226,0.6018212013380887,2129,0.49882573978393613,-247.36865985601747,-526647.8768334612,-247.36865985601747,1413.9155224392837
meanrev_v2,aggressive,MTSS,48,14,2.5,-0.4749791288948346,-0.4843539838983447,-0.9806446208451592,0.007964218257694562,-0.7034210125980073,0.5990733501222473,1877,0.5071923281832712,-253.05227964562383,-474979.12889483594,-253.05227964562383,1457.1472294679184
meanrev_v2,aggressive,MTSS,48,20,1.8,-0.5639456339049944,-0.5687720326846216,-0.9915143528474027,0.010362836145281504,-0.6951764946077066,0.6283823491153644,2504,0.5047923322683706,-225.2179049141356,-563945.6339049954,-225.2179049141356,1577.7674349200915
meanrev_v2,aggressive,MTSS,48,20,2.0,-0.5247129572510143,-0.5327771676775119,-0.9848638212826364,0.009761131812807827,-0.6614723718177141,0.6246368688805599,2287,0.5063401836466987,-229.43286281198692,-524712.9572510141,-229.43286281198692,1560.1047410068998
meanrev_v2,aggressive,MTSS,48,20,2.2,-0.5193719404369351,-0.5287062556847395,-0.9823449880771407,0.008386990105372515,-0.7596555836009321,0.5936058941932115,2080,0.5125,-249.69804828698796,-519371.940436935,-249.69804828698796,1392.7363575739091
meanrev_v2,aggressive,MTSS,48,20,2.5,-0.4746965328810512,-0.48243773022480485,-0.983953996839869,0.007936674626463263,-0.7052956085438962,0.5839833693203573,1772,0.505079006772009,-267.8874339057854,-474696.5328810516,-267.8874339057854,1476.5580443364875
meanrev_v2,aggressive,MTSS,64,10,1.8,-0.5984600788915511,-0.6096567350132343,-0.9816344912167005,0.011101571617649329,-0.7131462095635991,0.6402025443406816,2658,0.5105342362678705,-225.15428099757418,-598460.0788915522,-225.15428099757418,1596.264769826545
meanrev_v2,aggressive,MTSS,64,10,2.0,-0.5688124908622727,-0.5752420253077115,-0.9888229055552756,0.010571461444298538,-0.6905314287502726,0.6424333514744459,2510,0.5047808764940239,-226.6185222558855,-568812.4908622726,-226.6185222558855,1598.3936522551842
meanrev_v2,aggressive,MTSS,64,10,2.2,-0.5409002001519969,-0.5541020286134284,-0.9761743726250788,0.010128209264454416,-0.6670538441458498,0.647857177783527,2378,0.5088309503784693,-227.46013463078225,-540900.2001520001,-227.46013463078225,1635.4905989350357
meanrev_v2,aggressive,MTSS,64,10,2.5,-0.5012295245774163,-0.5124959792432593,-0.9780165013538666,0.00967150187901892,-0.6240909160890336,0.6443150282884424,2082,0.505283381364073,-240.74424811595387,-501229.52457741596,-240.74424811595387,1738.0587903271692
meanrev_v2,aggressive,MTSS,64,14,1.8,-0.5818606414510789,-0.5907340212646067,-0.9849790608055173,0.011237649120883306,-0.6728563535943578,0.6536908971617671,2646,0.5120937263794406,-219.90198089609945,-581860.6414510792,-219.90198089609945,1626.2793614504753
meanrev_v2,aggressive,MTSS,64,14,2.0,-0.5443813893773959,-0.5497223985837059,-0.9902841703011003,0.010809538672850056,-0.6305037705883483,0.6617930981213611,2460,0.5130081300813009,-221.29324771438874,-544381.3893773963,-221.29324771438874,1676.6260125486967
meanrev_v2,aggressive,MTSS,64,14,2.2,-0.539167948224181,-0.5474922167021696,-0.984795640514983,0.00929102898323436,-0.7244630908615803,0.6353860454715897,2250,0.5071111111111111,-239.6301992107472,-539167.9482241812,-239.6301992107472,1483.4105160888162
meanrev_v2,aggressive,MTSS,64,14,2.5,-0.5190647467803735,-0.5276995012877894,-0.9836369856588005,0.008761868256410807,-0.7261490555329522,0.6187069803724484,2024,0.5039525691699605,-256.4549144171803,-519064.746780373,-256.4549144171803,1520.6321485353576
meanrev_v2,aggressive,MTSS,64,20,1.8,-0.5761813164196505,-0.5839026598517697,-0.9867763174189353,0.010938781318568569,-0.6807611400162211,0.6459467478455401,2577,0.5052386495925495,-223.5860754441798,-576181.3164196514,-223.5860754441798,1591.0094975489246
meanrev_v2,aggressive,MTSS,64,20,2.0,-0.5430973389255576,-0.55239657559358,-0.9831656511302049,0.010434891316846634,-0.651165826585536,0.6439677869511284,2388,0.49958123953098826,-227.42769636748608,-543097.3389255567,-227.42769636748608,1599.793925932418
meanrev_v2,aggressive,MTSS,64,20,2.2,-0.5080143255318905,-0.5171604679981863,-0.9823146914115488,0.0100262265968663,-0.6136069536576111,0.6511837309389238,2205,0.5061224489795918,-230.39198436820377,-508014.3255318893,-230.39198436820377,1666.1243155156174
meanrev_v2,aggressive,MTSS,64,20,2.5,-0.5022178264523658,-0.5118016151822208,-0.9812744070249899,0.008523388590643539,-0.7113867387611268,0.612170713244662,1954,0.5061412487205732,-257.02038201246984,-502217.8264523661,-257.02038201246984,1488.7116819521113
meanrev_v2,conservative,TATN,32,10,1.8,-0.5204794291105617,-0.5210347557576827,-0.9989341850212786,0.008705735059090806,-0.7339116368280924,0.627990152400898,2537,0.5234528971225857,-205.15547067818764,-520479.4291105621,-205.15547067818764,1352.0651725180353
meanrev_v2,conservative,TATN,32,10,2.0,-0.5128274272355335,-0.5135576690619547,-0.9985780723949562,0.007853700633627319,-0.7967982734308012,0.5858484334066685,2247,0.5095683133066311,-228.2276044661934,-512827.4272355366,-228.2276044661934,1281.4176824733606
meanrev_v2,conservative,TATN,32,10,2.2,-0.4936840453374901,-0.49431004903557707,-0.9987335808784217,0.00717997546206716,-0.8253257090328345,0.5577591250902703,1985,0.4957178841309824,-248.70732762593983,-493684.0453374906,-248.70732762593983,1275.5962241391196
meanrev_v2,conservative,TATN,32,10,2.5,-0.41771573016958297,-0.4196973649055392,-0.9952784198766598,0.006265024416282479,-0.751710859264891,0.5577878625882009,1577,0.4933417882054534,-264.87998108407197,-417715.7301695816,-264.87998108407197,1337.2326873723432
meanrev_v2,conservative,TATN,32,14,1.8,-0.535926003990445,-0.5364634421565325,-0.9989981830561891,0.008526665498048957,-0.7830851349439218,0.5987916552081033,2438,0.5135356849876949,-219.82198687056788,-535926.0039904445,-219.82198687056788,1311.8193198598171
meanrev_v2,conservative,TATN,32,14,2.0,-0.5151435496009742,-0.5157050556619878,-0.9989111875967692,0.007892401579566848,-0.7981339332468947,0.5743819792988495,2169,0.5076071922544951,-237.50278911985973,-515143.54960097576,-237.50278911985973,1291.7621679729616
meanrev_v2,conservative,TATN,32,14,2.2,-0.4906565486711939,-0.49121636383885314,-0.9988603491070935,0.007134658922712257,-0.8233050983444858,0.551793066072436,1873,0.5061398825413774,-261.9629197390245,-490656.548671193,-261.9629197390245,1305.8271134615363
meanrev_v2,conservative,TATN,32,14,2.5,-0.4461251862054254,-0.44812158340136155,-0.9955449653177092,0.00642224825435786,-0.8012597443866044,0.5262535543812278,1508,0.48673740053050396,-295.83898289484415,-446125.18620542495,-295.83898289484415,1379.8960726222717
meanrev_v2,conservative,TATN,32,20,1.8,-0.5449773969936431,-0.545504352857128,-0.9990340024589632,0.00782449522933695,-0.8760973757992748,0.5749402245440962,2349,0.5142613878246062,-232.00400042300717,-544977.3969936438,-232.00400042300717,1242.9440361483985
meanrev_v2,conservative,TATN,32,20,2.0,-0.5039825454802432,-0.5045569769575436,-0.9988615131619739,0.0072512148127410105,-0.841927507234381,0.5578331743956979,2051,0.5104826913700634,-245.72527814736503,-503982.54548024567,-245.72527814736503,1254.9318114507896
meanrev_v2,conservative,TATN,32,20,2.2,-0.47927728927415336,-0.47984961129154347,-0.9988072887756444,0.006858446201417745,-0.8285729183363918,0.5386694141068741,1791,0.4946957007258515,-267.60317659081784,-479277.28927415475,-267.60317659081784,1297.014601583637
meanrev_v2,conservative,TATN,32,20,2.5,-0.4200427481416674,-0.4233347792739659,-0.9922235750675992,0.006160362450152106,-0.7702710721808113,0.5229520350704505,1419,0.492600422832981,-296.0132122210492,-420042.74814166874,-296.0132122210492,1376.9750535942505
meanrev_v2,conservative,TATN,48,10,1.8,-0.5950170612940502,-0.5992145772934541,-0.9929949701518223,0.00954059598647405,-0.8237342193820232,0.6118800700487631,2723,0.5211164157179581,-218.68058525690444,-595467.2336545509,-218.68058525690444,1322.131679863629
meanrev_v2,conservative,TATN,48,10,2.0,-0.5657080923149467,-0.5686461725365688,-0.9948332014466638,0.009100063054493306,-0.7969199178366262,0.6063400374700695,2522,0.5245836637589215,-224.30931495438088,-565708.0923149486,-224.30931495438088,1330.2727484222762
meanrev_v2,conservative,TATN,48,10,2.2,-0.5595070120131198,-0.5601814563031053,-0.9987960253193019,0.008725542848671981,-0.8172992767150231,0.5806680017715666,2284,0.5201401050788091,-244.96804378858016,-559507.0120131171,-244.96804378858016,1338.4633848906317
meanrev_v2,conservative,TATN,48,10,2.5,-0.5094024090633328,-0.5125593041573737,-0.9938409173954402,0.008213965230090856,-0.7540411894360415,0.5774140373076602,1964,0.5101832993890021,-259.3698620485397,-509402.40906333196,-259.3698620485397,1390.812049760951
meanrev_v2,conservative,TATN,48,14,1.8,-0.5974582801830786,-0.6004375542103999,-0.9950381617431654,0.009570651241220932,-0.8266412532332451,0.602869311243684,2729,0.5126419934041774,-219.0933451538613,-597905.7389248875,-219.0933451538613,1287.3376383070697
meanrev_v2,conservative,TATN,48,14,2.0,-0.5826269243211598,-0.5836111139732155,-0.9983136207853285,0.009150295743796723,-0.8304694084185811,0.581676443091971,2425,0.5129896907216495,-240.44984303246363,-583090.8693537244,-240.44984303246363,1318.8667146423206
meanrev_v2,conservative,TATN,48,14,2.2,-0.5421524720582622,-0.5445802078661471,-0.9955420050658881,0.0086679085472318,-0.7838093367423105,0.5849701496995574,2197,0.516613563950842,-246.7694456341664,-542152.4720582636,-246.7694456341664,1361.4036488134095
meanrev_v2,conservative,TATN,48,14,2.5,-0.49276875304031553,-0.496489792891051,-0.992505304431199,0.00795407259866611,-0.7422863497659012,0.5771935786782794,1870,0.5037433155080214,-263.5127021605972,-492768.75304031675,-263.5127021605972,1418.2550995750835
meanrev_v2,conservative,TATN,48,20,1.8,-0.5776573536227185,-0.5790380852174104,-0.9976154736105597,0.009351770750791102,-0.8013115374447805,0.6093914452893084,2625,0.5131428571428571,-220.23878961835055,-578126.8227481702,-220.23878961835055,1312.1777735347623
meanrev_v2,conservative,TATN,48,20,2.0,-0.5452410064910491,-0.5460494930685458,-0.9985193895649397,0.008929846398078296,-0.767188149541044,0.6026783502678,2395,0.5169102296450939,-227.86910609342377,-545746.5090937499,-227.86910609342377,1323.8484277702669
meanrev_v2,conservative,TATN,48,20,2.2,-0.5001636336811799,-0.5011918273227757,-0.9979485027776928,0.008419226187761341,-0.7160770223845424,0.6116102834460598,2170,0.5188940092165899,-230.49015377012924,-500163.63368118054,-230.49015377012924,1372.7322772795524
meanrev_v2,conservative,TATN,48,20,2.5,-0.45958646824178007,-0.46186437958564885,-0.9950680081760963,0.007950306132719841,-0.6729475545140777,0.5902577396610847,1826,0.5153340635268346,-251.69028928903577,-459586.4682417793,-251.69028928903577,1449.4673807882177
meanrev_v2,conservative,TATN,64,10,1.8,-0.6450848101185975,-0.6463037439976551,-0.9981139922360376,0.010118642424536035,-0.890159950594757,0.5887634230972731,2706,0.49889135254988914,-238.53633702683743,-645479.327994622,-238.53633702683743,1298.7379524523983
meanrev_v2,conservative,TATN,64,10,2.0,-0.623018568466049,-0.6264204942358097,-0.9945692617003042,0.009786978829129739,-0.8667709123142,0.5911659676500675,2582,0.5069713400464756,-241.45531170125517,-623437.6148126408,-241.45531170125517,1330.6600394912439
meanrev_v2,conservative,TATN,64,10,2.2,-0.6017859850668028,-0.6074355870733117,-0.9906992574575203,0.009473020549492426,-0.8452371378412423,0.5897786185158805,2455,0.5140529531568228,-245.12667416162967,-601785.9850668008,-245.12667416162967,1344.3172411076268
meanrev_v2,conservative,TATN,64,10,2.5,-0.5605290418231084,-0.5656811464267382,-0.9908922108573455,0.008972394757210189,-0.796834392848724,0.5902895204127336,2212,0.515370705244123,-253.40372595981452,-560529.0418231097,-253.40372595981452,1393.191955378842
meanrev_v2,conservative,TATN,64,14,1.8,-0.6221505330742325,-0.6274575808381841,-0.9915419815999955,0.01019298433895861,-0.8298748646191064,0.60204516522788,2654,0.5026375282592314,-234.57820057070913,-622570.544314662,-234.57820057070913,1324.3703716889995
meanrev_v2,conservative,TATN,64,14,2.0,-0.6058653951968724,-0.6093138539829703,-0.9943404228156705,0.009815199355244384,-0.8246075791280394,0.5986990615130527,2541,0.5116096025186935,-238.60822854316652,-606303.5087281863,-238.60822854316652,1342.4141953680028
meanrev_v2,conservative,TATN,64,14,2.2,-0.5834557925435512,-0.5868502816871692,-0.9942157493153807,0.009502558202451357,-0.8011671285838062,0.5971440297449779,2380,0.5138655462184873,-245.14949266535714,-583455.79254355,-245.14949266535714,1374.7864390200343
meanrev_v2,conservative,TATN,64,14,2.5,-0.549467780970788,-0.5555673566422829,-0.9890209970068089,0.008967985210067133,-0.7729923221519167,0.5878230886713849,2135,0.5105386416861827,-257.3619583001351,-549467.7809707884,-257.3619583001351,1404.9380268315363
meanrev_v2,conservative,TATN,64,20,1.8,-0.6234840694821939,-0.6266014901256811,-0.9950248751517301,0.010084893693921822,-0.8419434723138608,0.601363590792196,2619,0.49828178694158076,-238.2216870506024,-623902.5983855277,-238.2216870506024,1339.7415765132223
meanrev_v2,conservative,TATN,64,20,2.0,-0.5935262132353132,-0.597594794720152,-0.9931917387487552,0.009695985870486402,-0.8070654030545054,0.6042136487696252,2519,0.5041683207622072,-235.79914362760744,-593978.0427979431,-235.79914362760744,1344.5009511285205
meanrev_v2,conservative,TATN,64,20,2.2,-0.5573584182542994,-0.5609929403246503,-0.9935212695043051,0.009357774149211821,-0.756923715004263,0.6111731997480909,2370,0.5181434599156118,-235.17232837734147,-557358.4182542994,-235.17232837734147,1379.0628969812049
meanrev_v2,conservative,TATN,64,20,2.5,-0.5164815768119446,-0.5223481912812746,-0.9887687665674888,0.008833518103807423,-0.7149461957679384,0.6050776763537448,2086,0.5081495685522531,-247.5942362473365,-516481.576811944,-247.5942362473365,1437.320664398315
meanrev_v2,aggressive,TATN,32,10,1.8,-0.5204794291105617,-0.5210347557576827,-0.9989341850212786,0.008705735059090806,-0.7339116368280924,0.627990152400898,2537,0.5234528971225857,-205.15547067818764,-520479.4291105621,-205.15547067818764,1352.0651725180353
meanrev_v2,aggressive,TATN,32,10,2.0,-0.5128274272355335,-0.5135576690619547,-0.9985780723949562,0.007853700633627319,-0.7967982734308012,0.5858484334066685,2247,0.5095683133066311,-228.2276044661934,-512827.4272355366,-228.2276044661934,1281.4176824733606
meanrev_v2,aggressive,TATN,32,10,2.2,-0.4936840453374901,-0.49431004903557707,-0.9987335808784217,0.00717997546206716,-0.8253257090328345,0.5577591250902703,1985,0.4957178841309824,-248.70732762593983,-493684.0453374906,-248.70732762593983,1275.5962241391196
meanrev_v2,aggressive,TATN,32,10,2.5,-0.41771573016958297,-0.4196973649055392,-0.9952784198766598,0.006265024416282479,-0.751710859264891,0.5577878625882009,1577,0.4933417882054534,-264.87998108407197,-417715.7301695816,-264.87998108407197,1337.2326873723432
meanrev_v2,aggressive,TATN,32,14,1.8,-0.535926003990445,-0.5364634421565325,-0.9989981830561891,0.008526665498048957,-0.7830851349439218,0.5987916552081033,2438,0.5135356849876949,-219.82198687056788,-535926.0039904445,-219.82198687056788,1311.8193198598171
meanrev_v2,aggressive,TATN,32,14,2.0,-0.5151435496009742,-0.5157050556619878,-0.9989111875967692,0.007892401579566848,-0.7981339332468947,0.5743819792988495,2169,0.5076071922544951,-237.50278911985973,-515143.54960097576,-237.50278911985973,1291.7621679729616
meanrev_v2,aggressive,TATN,32,14,2.2,-0.4906565486711939,-0.49121636383885314,-0.9988603491070935,0.007134658922712257,-0.8233050983444858,0.551793066072436,1873,0.5061398825413774,-261.9629197390245,-490656.548671193,-261.9629197390245,1305.8271134615363
meanrev_v2,aggressive,TATN,32,14,2.5,-0.4461251862054254,-0.44812158340136155,-0.9955449653177092,0.00642224825435786,-0.8012597443866044,0.5262535543812278,1508,0.48673740053050396,-295.83898289484415,-446125.18620542495,-295.83898289484415,1379.8960726222717
meanrev_v2,aggressive,TATN,32,20,1.8,-0.5449773969936431,-0.545504352857128,-0.9990340024589632,0.00782449522933695,-0.8760973757992748,0.5749402245440962,2349,0.5142613878246062,-232.00400042300717,-544977.3969936438,-232.00400042300717,1242.9440361483985
meanrev_v2,aggressive,TATN,32,20,2.0,-0.5039825454802432,-0.5045569769575436,-0.9988615131619739,0.0072512148127410105,-0.841927507234381,0.5578331743956979,2051,0.5104826913700634,-245.72527814736503,-503982.54548024567,-245.72527814736503,1254.9318114507896
meanrev_v2,aggressive,TATN,32,20,2.2,-0.47927728927415336,-0.47984961129154347,-0.9988072887756444,0.006858446201417745,-0.8285729183363918,0.5386694141068741,1791,0.4946957007258515,-267.60317659081784,-479277.28927415475,-267.60317659081784,1297.014601583637
meanrev_v2,aggressive,TATN,32,20,2.5,-0.4200427481416674,-0.4233347792739659,-0.9922235750675992,0.006160362450152106,-0.7702710721808113,0.5229520350704505,1419,0.492600422832981,-296.0132122210492,-420042.74814166874,-296.0132122210492,1376.9750535942505
meanrev_v2,aggressive,TATN,48,10,1.8,-0.5950170612940502,-0.5992145772934541,-0.9929949701518223,0.00954059598647405,-0.8237342193820232,0.6118800700487631,2723,0.5211164157179581,-218.68058525690444,-595467.2336545509,-218.68058525690444,1322.131679863629
meanrev_v2,aggressive,TATN,48,10,2.0,-0.5657080923149467,-0.5686461725365688,-0.9948332014466638,0.009100063054493306,-0.7969199178366262,0.6063400374700695,2522,0.5245836637589215,-224.30931495438088,-565708.0923149486,-224.30931495438088,1330.2727484222762
meanrev_v2,aggressive,TATN,48,10,2.2,-0.5595070120131198,-0.5601814563031053,-0.9987960253193019,0.008725542848671981,-0.8172992767150231,0.5806680017715666,2284,0.5201401050788091,-244.96804378858016,-559507.0120131171,-244.96804378858016,1338.4633848906317
meanrev_v2,aggressive,TATN,48,10,2.5,-0.5094024090633328,-0.5125593041573737,-0.9938409173954402,0.008213965230090856,-0.7540411894360415,0.5774140373076602,1964,0.5101832993890021,-259.3698620485397,-509402.40906333196,-259.3698620485397,1390.812049760951
meanrev_v2,aggressive,TATN,48,14,1.8,-0.5974582801830786,-0.6004375542103999,-0.9950381617431654,0.009570651241220932,-0.8266412532332451,0.602869311243684,2729,0.5126419934041774,-219.0933451538613,-597905.7389248875,-219.0933451538613,1287.3376383070697
meanrev_v2,aggressive,TATN,48,14,2.0,-0.5826269243211598,-0.5836111139732155,-0.9983136207853285,0.009150295743796723,-0.8304694084185811,0.581676443091971,2425,0.5129896907216495,-240.44984303246363,-583090.8693537244,-240.44984303246363,1318.8667146423206
meanrev_v2,aggressive,TATN,48,14,2.2,-0.5421524720582622,-0.5445802078661471,-0.9955420050658881,0.0086679085472318,-0.7838093367423105,0.5849701496995574,2197,0.516613563950842,-246.7694456341664,-542152.4720582636,-246.7694456341664,1361.4036488134095
meanrev_v2,aggressive,TATN,48,14,2.5,-0.49276875304031553,-0.496489792891051,-0.992505304431199,0.00795407259866611,-0.7422863497659012,0.5771935786782794,1870,0.5037433155080214,-263.5127021605972,-492768.75304031675,-263.5127021605972,1418.2550995750835
meanrev_v2,aggressive,TATN,48,20,1.8,-0.5776573536227185,-0.5790380852174104,-0.9976154736105597,0.009351770750791102,-0.8013115374447805,0.6093914452893084,2625,0.5131428571428571,-220.23878961835055,-578126.8227481702,-220.23878961835055,1312.1777735347623
meanrev_v2,aggressive,TATN,48,20,2.0,-0.5452410064910491,-0.5460494930685458,-0.9985193895649397,0.008929846398078296,-0.767188149541044,0.6026783502678,2395,0.5169102296450939,-227.86910609342377,-545746.5090937499,-227.86910609342377,1323.8484277702669
meanrev_v2,aggressive,TATN,48,20,2.2,-0.5001636336811799,-0.5011918273227757,-0.9979485027776928,0.008419226187761341,-0.7160770223845424,0.6116102834460598,2170,0.5188940092165899,-230.49015377012924,-500163.63368118054,-230.49015377012924,1372.7322772795524
meanrev_v2,aggressive,TATN,48,20,2.5,-0.45958646824178007,-0.46186437958564885,-0.9950680081760963,0.007950306132719841,-0.6729475545140777,0.5902577396610847,1826,0.5153340635268346,-251.69028928903577,-459586.4682417793,-251.69028928903577,1449.4673807882177
meanrev_v2,aggressive,TATN,64,10,1.8,-0.6450848101185975,-0.6463037439976551,-0.9981139922360376,0.010118642424536035,-0.890159950594757,0.5887634230972731,2706,0.49889135254988914,-238.53633702683743,-645479.327994622,-238.53633702683743,1298.7379524523983
meanrev_v2,aggressive,TATN,64,10,2.0,-0.623018568466049,-0.6264204942358097,-0.9945692617003042,0.009786978829129739,-0.8667709123142,0.5911659676500675,2582,0.5069713400464756,-241.45531170125517,-623437.6148126408,-241.45531170125517,1330.6600394912439
meanrev_v2,aggressive,TATN,64,10,2.2,-0.6017859850668028,-0.6074355870733117,-0.9906992574575203,0.009473020549492426,-0.8452371378412423,0.5897786185158805,2455,0.5140529531568228,-245.12667416162967,-601785.9850668008,-245.12667416162967,1344.3172411076268
meanrev_v2,aggressive,TATN,64,10,2.5,-0.5605290418231084,-0.5656811464267382,-0.9908922108573455,0.008972394757210189,-0.796834392848724,0.5902895204127336,2212,0.515370705244123,-253.40372595981452,-560529.0418231097,-253.40372595981452,1393.191955378842
meanrev_v2,aggressive,TATN,64,14,1.8,-0.6221505330742325,-0.6274575808381841,-0.9915419815999955,0.01019298433895861,-0.8298748646191064,0.60204516522788,2654,0.5026375282592314,-234.57820057070913,-622570.544314662,-234.57820057070913,1324.3703716889995
meanrev_v2,aggressive,TATN,64,14,2.0,-0.6058653951968724,-0.6093138539829703,-0.9943404228156705,0.009815199355244384,-0.8246075791280394,0.5986990615130527,2541,0.5116096025186935,-238.60822854316652,-606303.5087281863,-238.60822854316652,1342.4141953680028
meanrev_v2,aggressive,TATN,64,14,2.2,-0.5834557925435512,-0.5868502816871692,-0.9942157493153807,0.009502558202451357,-0.8011671285838062,0.5971440297449779,2380,0.5138655462184873,-245.14949266535714,-583455.79254355,-245.14949266535714,1374.7864390200343
meanrev_v2,aggressive,TATN,64,14,2.5,-0.549467780970788,-0.5555673566422829,-0.9890209970068089,0.008967985210067133,-0.7729923221519167,0.5878230886713849,2135,0.5105386416861827,-257.3619583001351,-549467.7809707884,-257.3619583001351,1404.9380268315363
meanrev_v2,aggressive,TATN,64,20,1.8,-0.6234840694821939,-0.6266014901256811,-0.9950248751517301,0.010084893693921822,-0.8419434723138608,0.601363590792196,2619,0.49828178694158076,-238.2216870506024,-623902.5983855277,-238.2216870506024,1339.7415765132223
meanrev_v2,aggressive,TATN,64,20,2.0,-0.5935262132353132,-0.597594794720152,-0.9931917387487552,0.009695985870486402,-0.8070654030545054,0.6042136487696252,2519,0.5041683207622072,-235.79914362760744,-593978.0427979431,-235.79914362760744,1344.5009511285205
meanrev_v2,aggressive,TATN,64,20,2.2,-0.5573584182542994,-0.5609929403246503,-0.9935212695043051,0.009357774149211821,-0.756923715004263,0.6111731997480909,2370,0.5181434599156118,-235.17232837734147,-557358.4182542994,-235.17232837734147,1379.0628969812049
meanrev_v2,aggressive,TATN,64,20,2.5,-0.5164815768119446,-0.5223481912812746,-0.9887687665674888,0.008833518103807423,-0.7149461957679384,0.6050776763537448,2086,0.5081495685522531,-247.5942362473365,-516481.576811944,-247.5942362473365,1437.320664398315
meanrev_v2,conservative,CHMF,32,10,1.8,-0.6218195896763006,-0.6246246409714894,-0.9955092208805179,0.00795100479076033,-1.0638038926372988,0.5427418520062106,2656,0.5112951807228916,-234.11882141427017,-621819.5896763017,-234.11882141427017,1135.0330752279856
meanrev_v2,conservative,CHMF,32,10,2.0,-0.536903832243683,-0.5397394255941916,-0.9947463660869558,0.007398360821082849,-0.9047928777503853,0.5742548513195765,2351,0.5129732028923862,-228.37253604580278,-536903.8322436822,-228.37253604580278,1217.57913240912
meanrev_v2,conservative,CHMF,32,10,2.2,-0.47688329472534985,-0.4824395445516143,-0.9884830132831908,0.006989340100836544,-0.8059249806510005,0.5914695539032231,2092,0.515774378585086,-227.9556858151762,-476883.2947253486,-227.9556858151762,1279.4920138411587
meanrev_v2,conservative,CHMF,32,10,2.5,-0.4051453563652706,-0.4060432868706342,-0.9977885842854738,0.006367056664795639,-0.7091185036229254,0.5899756106506061,1705,0.5085043988269795,-237.62190989165512,-405145.35636527196,-237.62190989165512,1339.7289185241202
meanrev_v2,conservative,CHMF,32,14,1.8,-0.5949023922524286,-0.6008066026056873,-0.9901728604052414,0.008298414618527998,-0.946583256843008,0.5737707611828052,2571,0.5068066900038896,-231.38949523626138,-594902.3922524281,-231.38949523626138,1257.4342522090417
meanrev_v2,conservative,CHMF,32,14,2.0,-0.5264843909737271,-0.5309096956982415,-0.991664675253869,0.0075346156084207935,-0.8625124663232308,0.5855925213675757,2303,0.5141120277898393,-228.60807250270426,-526484.390973728,-228.60807250270426,1262.5576841470772
meanrev_v2,conservative,CHMF,32,14,2.2,-0.4785373422534802,-0.4814010080597636,-0.9940513921692331,0.007060595443065378,-0.8016367433105559,0.5792125103472946,2018,0.5074331020812686,-237.1344609779403,-478537.3422534835,-237.1344609779403,1301.104487706865
meanrev_v2,conservative,CHMF,32,14,2.5,-0.35798268000780586,-0.36187761530158713,-0.9892368714474499,0.006236310358532167,-0.6172980941022105,0.6222613319673338,1632,0.5202205882352942,-219.35213235772508,-357982.6800078073,-219.35213235772508,1360.507458588027
meanrev_v2,conservative,CHMF,32,20,1.8,-0.5684346513760472,-0.570524401820889,-0.9963371409913894,0.00811885759948272,-0.8996372243885713,0.5764283129271703,2505,0.5173652694610779,-226.92002050940053,-568434.6513760485,-226.92002050940053,1252.5392472034998
meanrev_v2,conservative,CHMF,32,20,2.0,-0.5177316395061365,-0.5193470208051683,-0.9968895916712349,0.007298528931409715,-0.868741985424301,0.5692208567298825,2226,0.5121293800539084,-232.58384524085147,-517731.63950613537,-232.58384524085147,1228.3464649003415
