timestamp,symbol,side,quantity,price,commission,signal,risk_score,filters_passed
2024-02-15 11:10:00+00:00,GMKN,SELL,295.0692106483578,150.9,22.2629719434186,-1.0,1.0,True
2024-02-15 11:20:00+00:00,GAZP,BUY,23.579734136672897,161.77,1.9072467956447874,1.0,1.0,True
2024-02-15 11:20:00+00:00,GMKN,BUY,295.0692106483578,151.4,22.33673924608069,-1.0,1.0,True
2024-02-15 11:30:00+00:00,GAZP,SELL,59.38950763246186,161.6,4.798672216702918,1.0,1.0,True
2024-02-15 11:40:00+00:00,GAZP,SELL,201.9051124858575,161.82,16.33614265123073,-1.0,1.0,True
2024-02-15 11:50:00+00:00,GMKN,BUY,295.6808095014354,151.3,22.368253238783595,1.0,1.0,True
2024-02-15 11:50:00+00:00,ROSN,BUY,75.77903283155898,588.98,22.316167378565805,1.0,1.0,True
2024-02-15 12:00:00+00:00,GAZP,BUY,276.00185918470703,161.7,22.31475031508356,1.0,1.0,True
2024-02-15 12:00:00+00:00,GMKN,SELL,295.6808095014354,150.3,22.220412834032874,1.0,1.0,True
2024-02-15 12:00:00+00:00,ROSN,SELL,75.77903283155898,588.87,22.31199953176007,1.0,1.0,True
2024-02-15 12:10:00+00:00,GAZP,SELL,276.00185918470703,161.38,22.27059001761401,1.0,1.0,True
2024-02-15 12:20:00+00:00,GMKN,BUY,296.15180665871134,151.0,22.359461402732705,1.0,1.0,True
2024-02-15 12:30:00+00:00,LKOH,SELL,6.1666366576004155,7231.6,22.297324826551584,-1.0,1.0,True
2024-02-15 12:30:00+00:00,GMKN,SELL,296.15180665871134,149.9,22.196577909070417,1.0,1.0,True
2024-02-15 12:40:00+00:00,LKOH,BUY,6.1666366576004155,7247.4,22.346041256146627,1.0,1.0,True
2024-02-15 13:10:00+00:00,LKOH,BUY,6.153668344044057,7245.4,22.292894309968403,1.0,1.0,True
2024-02-15 13:30:00+00:00,ROSN,BUY,75.71565664180892,588.98,22.297503724446308,1.0,1.0,True
2024-02-15 13:40:00+00:00,LKOH,SELL,12.276252073133431,7282.6,44.70151667390077,-1.0,1.0,True
2024-02-15 13:40:00+00:00,GMKN,SELL,250.60463106236918,149.8,18.770286866571453,-1.0,1.0,True
2024-02-15 13:40:00+00:00,ROSN,SELL,75.71565664180892,590.77,22.36526923714073,1.0,1.0,True
2024-02-15 13:50:00+00:00,LKOH,BUY,11.991761676631283,7266.9,43.571466463955936,1.0,1.0,True
2024-02-15 13:50:00+00:00,GMKN,BUY,250.60463106236918,150.9,18.908119413655758,1.0,1.0,True
2024-02-15 14:00:00+00:00,LKOH,SELL,5.869177947541908,7258.6,21.301007525013848,-1.0,1.0,True
2024-02-15 14:20:00+00:00,GMKN,BUY,277.31980385391245,150.9,20.923779200777695,1.0,1.0,True
2024-02-15 14:30:00+00:00,GMKN,SELL,277.31980385391245,150.4,20.854449249814216,1.0,1.0,True
2024-02-15 14:40:00+00:00,GAZP,BUY,275.8832430613802,161.59,22.289986623144213,1.0,1.0,True
2024-02-15 14:40:00+00:00,LKOH,SELL,6.1296426801893125,7271.1,22.284622445962256,-1.0,1.0,True
2024-02-15 14:40:00+00:00,GMKN,BUY,296.15745348170486,150.9,22.34507986519463,1.0,1.0,True
2024-02-15 14:50:00+00:00,GAZP,SELL,275.8832430613802,162.09,22.35895743390956,-1.0,1.0,True
2024-02-15 14:50:00+00:00,LKOH,BUY,6.1296426801893125,7286.9,22.33304662313575,1.0,1.0,True
2024-02-15 14:50:00+00:00,GMKN,SELL,296.15745348170486,150.6,22.300656247172373,-1.0,1.0,True
2024-02-15 18:00:00+00:00,SBER,BUY,153.77867340033166,289.82,22.284067562442058,1.0,1.0,True
2024-02-15 18:00:00+00:00,GMKN,SELL,294.810278940739,150.8,22.228695032131725,-1.0,1.0,True
2024-02-15 18:10:00+00:00,SBER,SELL,153.77867340033166,290.02,22.299445429782093,1.0,1.0,True
2024-02-15 18:20:00+00:00,GMKN,BUY,294.810278940739,152.1,22.4203217134432,1.0,1.0,True
2024-02-15 18:40:00+00:00,GMKN,BUY,292.8576193792668,152.5,22.33039347766909,1.0,1.0,True
